id,date,steps,distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,sleep_records,minutes_asleep,time_in_bed,weekday,percent_tracked,sleep_score,intensity_score,daily_activity_category,user_category
1503960366,2016-04-04T00:00:00Z,14557,9.80000019073486,9.80000019073486,0,3.39000010490417,0.699999988079071,5.69000005722046,0,43,18,285,757,2030,NA,NA,NA,Monday,0.7659722222222223,NA,246.5,Very Active,Physically Active
1503960366,2016-04-05T00:00:00Z,14844,9.72999954223633,9.72999954223633,0,2.94000005722046,0.759999990463257,6.03999996185303,0,36,18,341,736,2083,NA,NA,NA,Tuesday,0.7854166666666667,NA,260.5,Very Active,Physically Active
1503960366,2016-04-06T00:00:00Z,11974,7.67000007629395,7.67000007629395,0,2.03999996185303,0.479999989271164,5.15000009536743,0,27,12,228,1173,1861,NA,NA,NA,Wednesday,1,NA,180,Physically Active,Physically Active
1503960366,2016-04-07T00:00:00Z,10198,6.44000005722046,6.44000005722046,0,1.20000004768372,0.790000021457672,4.44999980926514,0,17,20,195,1208,1755,NA,NA,NA,Thursday,1,NA,151.5,Physically Active,Physically Active
1503960366,2016-04-08T00:00:00Z,12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,NA,NA,NA,Friday,1,NA,220,Very Active,Physically Active
1503960366,2016-04-09T00:00:00Z,12432,8.10000038146973,8.10000038146973,0,2.58999991416931,0.589999973773956,4.92000007629395,0,32,15,248,738,1883,NA,NA,NA,Saturday,0.7173611111111111,NA,203,Physically Active,Physically Active
1503960366,2016-04-10T00:00:00Z,10057,6.98000001907349,6.98000001907349,0,4,0.490000009536743,2.48000001907349,0,44,13,168,737,1755,NA,NA,NA,Sunday,0.6680555555555555,NA,185,Physically Active,Physically Active
1503960366,2016-04-11T00:00:00Z,10990,7.26000022888184,7.26000022888184,0,2.03999996185303,0.569999992847443,4.65000009536743,0,26,14,216,855,1811,NA,NA,NA,Monday,0.7715277777777778,NA,174,Physically Active,Physically Active
1503960366,2016-04-12T00:00:00Z,13162,8.5,8.5,0,1.87999999523163,0.550000011920929,6.05999994277954,0,25,13,328,728,1985,1,327,346,Tuesday,0.7597222222222222,0.9450867052023122,227,Very Active,Physically Active
1503960366,2016-04-13T00:00:00Z,10735,6.96999979019165,6.96999979019165,0,1.57000005245209,0.689999997615814,4.71000003814697,0,21,19,217,776,1797,2,384,407,Wednesday,0.7173611111111111,0.9434889434889435,169.5,Physically Active,Physically Active
1503960366,2016-04-14T00:00:00Z,10460,6.73999977111816,6.73999977111816,0,2.44000005722046,0.400000005960464,3.91000008583069,0,30,11,181,1218,1776,NA,NA,NA,Thursday,1,NA,161.5,Physically Active,Physically Active
1503960366,2016-04-15T00:00:00Z,9762,6.28000020980835,6.28000020980835,0,2.14000010490417,1.25999999046326,2.82999992370605,0,29,34,209,726,1745,1,412,442,Friday,0.6930555555555555,0.9321266968325792,196.5,Moderately Active,Physically Active
1503960366,2016-04-16T00:00:00Z,12669,8.15999984741211,8.15999984741211,0,2.71000003814697,0.409999996423721,5.03999996185303,0,36,10,221,773,1863,2,340,367,Saturday,0.7222222222222222,0.9264305177111717,192.5,Very Active,Physically Active
1503960366,2016-04-17T00:00:00Z,9705,6.48000001907349,6.48000001907349,0,3.19000005722046,0.779999971389771,2.50999999046326,0,38,20,164,539,1728,1,700,712,Sunday,0.5284722222222222,0.9831460674157303,178,Moderately Active,Physically Active
1503960366,2016-04-18T00:00:00Z,13019,8.59000015258789,8.59000015258789,0,3.25,0.639999985694885,4.71000003814697,0,42,16,233,1149,1921,NA,NA,NA,Monday,1,NA,216.5,Very Active,Physically Active
1503960366,2016-04-19T00:00:00Z,15506,9.88000011444092,9.88000011444092,0,3.52999997138977,1.32000005245209,5.03000020980835,0,50,31,264,775,2035,1,304,320,Tuesday,0.7777777777777778,0.95,263,Very Active,Physically Active
1503960366,2016-04-20T00:00:00Z,10544,6.67999982833862,6.67999982833862,0,1.96000003814697,0.479999989271164,4.23999977111816,0,28,12,205,818,1786,1,360,377,Wednesday,0.7381944444444445,0.9549071618037135,170.5,Physically Active,Physically Active
1503960366,2016-04-21T00:00:00Z,9819,6.34000015258789,6.34000015258789,0,1.3400000333786,0.349999994039536,4.65000009536743,0,19,8,211,838,1775,1,325,364,Thursday,0.7472222222222222,0.8928571428571429,151.5,Moderately Active,Physically Active
1503960366,2016-04-22T00:00:00Z,12764,8.13000011444092,8.13000011444092,0,4.76000022888184,1.12000000476837,2.24000000953674,0,66,27,130,1217,1827,NA,NA,NA,Friday,1,NA,224,Very Active,Physically Active
1503960366,2016-04-23T00:00:00Z,14371,9.03999996185303,9.03999996185303,0,2.80999994277954,0.870000004768372,5.3600001335144,0,41,21,262,732,1949,1,361,384,Saturday,0.7333333333333333,0.9401041666666666,234,Very Active,Physically Active
1503960366,2016-04-24T00:00:00Z,10039,6.40999984741211,6.40999984741211,0,2.92000007629395,0.209999993443489,3.27999997138977,0,39,5,238,709,1788,1,430,449,Sunday,0.6881944444444444,0.9576837416481069,202,Physically Active,Physically Active
1503960366,2016-04-25T00:00:00Z,15355,9.80000019073486,9.80000019073486,0,5.28999996185303,0.569999992847443,3.94000005722046,0,73,14,216,814,2013,1,277,323,Monday,0.7756944444444445,0.8575851393188855,268,Very Active,Physically Active
1503960366,2016-04-26T00:00:00Z,13755,8.78999996185303,8.78999996185303,0,2.32999992370605,0.920000016689301,5.53999996185303,0,31,23,279,833,1970,1,245,274,Tuesday,0.8097222222222222,0.8941605839416058,224.5,Very Active,Physically Active
1503960366,2016-04-27T00:00:00Z,18134,12.210000038147,12.210000038147,0,6.40000009536743,0.409999996423721,5.40999984741211,0,78,11,243,1108,2159,NA,NA,NA,Wednesday,1,NA,288.5,Very Active,Physically Active
1503960366,2016-04-28T00:00:00Z,13154,8.52999973297119,8.52999973297119,0,3.53999996185303,1.1599999666214,3.78999996185303,0,48,28,189,782,1898,1,366,393,Thursday,0.7270833333333333,0.9312977099236641,218.5,Very Active,Physically Active
1503960366,2016-04-29T00:00:00Z,11181,7.15000009536743,7.15000009536743,0,1.05999994277954,0.5,5.57999992370605,0,16,12,243,815,1837,1,341,354,Friday,0.7541666666666667,0.963276836158192,165.5,Physically Active,Physically Active
1503960366,2016-04-30T00:00:00Z,14673,9.25,9.25,0,3.55999994277954,1.41999995708466,4.26999998092651,0,52,34,217,712,1947,1,404,425,Saturday,0.7048611111111112,0.9505882352941176,246.5,Very Active,Physically Active
1503960366,2016-05-01T00:00:00Z,10602,6.80999994277954,6.80999994277954,0,2.28999996185303,1.60000002384186,2.92000007629395,0,33,35,246,730,1820,1,369,396,Sunday,0.725,0.9318181818181818,224,Physically Active,Physically Active
1503960366,2016-05-02T00:00:00Z,14727,9.71000003814697,9.71000003814697,0,3.21000003814697,0.569999992847443,5.92000007629395,0,41,15,277,798,2004,1,277,309,Monday,0.7854166666666667,0.8964401294498382,235.5,Very Active,Physically Active
1503960366,2016-05-03T00:00:00Z,15103,9.65999984741211,9.65999984741211,0,3.73000001907349,1.04999995231628,4.88000011444092,0,50,24,254,816,1990,1,273,296,Tuesday,0.7944444444444444,0.9222972972972973,251,Very Active,Physically Active
1503960366,2016-05-04T00:00:00Z,11100,7.15000009536743,7.15000009536743,0,2.46000003814697,0.870000004768372,3.8199999332428,0,36,22,203,1179,1819,NA,NA,NA,Wednesday,1,NA,195.5,Physically Active,Physically Active
1503960366,2016-05-05T00:00:00Z,14070,8.89999961853027,8.89999961853027,0,2.92000007629395,1.08000004291534,4.88000011444092,0,45,24,250,857,1959,1,247,264,Thursday,0.8166666666666667,0.9356060606060606,239,Very Active,Physically Active
1503960366,2016-05-06T00:00:00Z,12159,8.02999973297119,8.02999973297119,0,1.97000002861023,0.25,5.80999994277954,0,24,6,289,754,1896,1,334,367,Friday,0.7451388888888889,0.9100817438692098,198.5,Physically Active,Physically Active
1503960366,2016-05-07T00:00:00Z,11992,7.71000003814697,7.71000003814697,0,2.46000003814697,2.11999988555908,3.13000011444092,0,37,46,175,833,1821,1,331,349,Saturday,0.7576388888888889,0.9484240687679083,207.5,Physically Active,Physically Active
1503960366,2016-05-08T00:00:00Z,10060,6.57999992370605,6.57999992370605,0,3.52999997138977,0.319999992847443,2.73000001907349,0,44,8,203,574,1740,1,594,611,Sunday,0.5756944444444444,0.972176759410802,197.5,Physically Active,Physically Active
1503960366,2016-05-09T00:00:00Z,12022,7.71999979019165,7.71999979019165,0,3.45000004768372,0.529999971389771,3.74000000953674,0,46,11,206,835,1819,1,338,342,Monday,0.7625,0.9883040935672515,206,Physically Active,Physically Active
1503960366,2016-05-10T00:00:00Z,12207,7.76999998092651,7.76999998092651,0,3.34999990463257,1.1599999666214,3.25999999046326,0,46,31,214,746,1859,1,383,403,Tuesday,0.7201388888888889,0.9503722084367245,230,Physically Active,Physically Active
1503960366,2016-05-11T00:00:00Z,12770,8.13000011444092,8.13000011444092,0,2.55999994277954,1.00999999046326,4.55000019073486,0,36,23,251,669,1783,1,285,306,Wednesday,0.6798611111111111,0.9313725490196079,220.5,Very Active,Physically Active
1624580081,2016-03-25T00:00:00Z,1810,1.17999994754791,1.17999994754791,0,0,0,1.12999999523163,0.00999999977648258,0,0,121,1319,1373,NA,NA,NA,Friday,1,NA,60.5,Sedentary,Physically Inactive
1624580081,2016-03-26T00:00:00Z,815,0.529999971389771,0.529999971389771,0,0,0,0.529999971389771,0,0,0,47,1393,1264,NA,NA,NA,Saturday,1,NA,23.5,Sedentary,Physically Inactive
1624580081,2016-03-27T00:00:00Z,1985,1.28999996185303,1.28999996185303,0,0,0,1.27999997138977,0.00999999977648258,0,0,112,1328,1350,NA,NA,NA,Sunday,1,NA,56,Sedentary,Physically Inactive
1624580081,2016-03-28T00:00:00Z,1905,1.24000000953674,1.24000000953674,0,0,0,1.24000000953674,0,0,0,95,1345,1342,NA,NA,NA,Monday,1,NA,47.5,Sedentary,Physically Inactive
1624580081,2016-03-29T00:00:00Z,1552,1.00999999046326,1.00999999046326,0,0,0,1,0,0,0,66,1374,1300,NA,NA,NA,Tuesday,1,NA,33,Sedentary,Physically Inactive
1624580081,2016-03-30T00:00:00Z,1675,1.0900000333786,1.0900000333786,0,0,0,1.0900000333786,0,0,0,84,1356,1313,NA,NA,NA,Wednesday,1,NA,42,Sedentary,Physically Inactive
1624580081,2016-03-31T00:00:00Z,4506,2.9300000667572,2.9300000667572,0,0.509999990463257,0.270000010728836,2.15000009536743,0.00999999977648258,7,4,144,1285,1498,NA,NA,NA,Thursday,1,NA,90,Sedentary,Physically Inactive
1624580081,2016-04-01T00:00:00Z,9218,5.98999977111816,5.98999977111816,0,0,0,5.96999979019165,0.00999999977648258,0,0,221,1219,1541,NA,NA,NA,Friday,1,NA,110.5,Moderately Active,Physically Inactive
1624580081,2016-04-02T00:00:00Z,1556,1.00999999046326,1.00999999046326,0,0,0,1.00999999046326,0.00999999977648258,0,0,88,1352,1327,NA,NA,NA,Saturday,1,NA,44,Sedentary,Physically Inactive
1624580081,2016-04-03T00:00:00Z,2910,1.88999998569489,1.88999998569489,0,0,0,1.87999999523163,0.00999999977648258,0,0,157,1283,1452,NA,NA,NA,Sunday,1,NA,78.5,Sedentary,Physically Inactive
1624580081,2016-04-04T00:00:00Z,18464,12,12,0,0,0,12,0,0,0,270,1170,1574,NA,NA,NA,Monday,1,NA,135,Very Active,Physically Inactive
1624580081,2016-04-05T00:00:00Z,1335,0.870000004768372,0.870000004768372,0,0,0,0.870000004768372,0,0,0,74,1366,1308,NA,NA,NA,Tuesday,1,NA,37,Sedentary,Physically Inactive
1624580081,2016-04-06T00:00:00Z,1004,0.649999976158142,0.649999976158142,0,0,0,0.649999976158142,0,0,0,55,1385,1276,NA,NA,NA,Wednesday,1,NA,27.5,Sedentary,Physically Inactive
1624580081,2016-04-07T00:00:00Z,1111,0.720000028610229,0.720000028610229,0,0,0,0.720000028610229,0,0,0,54,1386,1278,NA,NA,NA,Thursday,1,NA,27,Sedentary,Physically Inactive
1624580081,2016-04-08T00:00:00Z,6344,4.11999988555908,4.11999988555908,0,0,0,4.09999990463257,0,0,0,143,1297,1409,NA,NA,NA,Friday,1,NA,71.5,Physically Inactive,Physically Inactive
1624580081,2016-04-09T00:00:00Z,3572,2.3199999332428,2.3199999332428,0,0,0,2.28999996185303,0.0299999993294477,0,0,122,1318,1370,NA,NA,NA,Saturday,1,NA,61,Sedentary,Physically Inactive
1624580081,2016-04-10T00:00:00Z,3910,2.53999996185303,2.53999996185303,0,0.469999998807907,0.25,1.80999994277954,0.00999999977648258,7,7,186,1240,1555,NA,NA,NA,Sunday,1,NA,114,Sedentary,Physically Inactive
1624580081,2016-04-11T00:00:00Z,10000,6.5,6.5,0,0,0,6.5,0,0,0,172,1268,1469,NA,NA,NA,Monday,1,NA,86,Moderately Active,Physically Inactive
1624580081,2016-04-12T00:00:00Z,8163,5.30999994277954,5.30999994277954,0,0,0,5.30999994277954,0,0,0,146,1294,1432,NA,NA,NA,Tuesday,1,NA,73,Moderately Active,Physically Inactive
1624580081,2016-04-13T00:00:00Z,7007,4.55000019073486,4.55000019073486,0,0,0,4.55000019073486,0,0,0,148,1292,1411,NA,NA,NA,Wednesday,1,NA,74,Physically Inactive,Physically Inactive
1624580081,2016-04-14T00:00:00Z,9107,5.92000007629395,5.92000007629395,0,0,0,5.90999984741211,0.00999999977648258,0,0,236,1204,1572,NA,NA,NA,Thursday,1,NA,118,Moderately Active,Physically Inactive
1624580081,2016-04-15T00:00:00Z,1510,0.980000019073486,0.980000019073486,0,0,0,0.970000028610229,0,0,0,96,1344,1344,NA,NA,NA,Friday,1,NA,48,Sedentary,Physically Inactive
1624580081,2016-04-16T00:00:00Z,5370,3.49000000953674,3.49000000953674,0,0,0,3.49000000953674,0,0,0,176,1264,1463,NA,NA,NA,Saturday,1,NA,88,Physically Inactive,Physically Inactive
1624580081,2016-04-17T00:00:00Z,6175,4.05999994277954,4.05999994277954,0,1.02999997138977,1.51999998092651,1.49000000953674,0.00999999977648258,15,22,127,1276,1554,NA,NA,NA,Sunday,1,NA,115.5,Physically Inactive,Physically Inactive
1624580081,2016-04-18T00:00:00Z,10536,7.40999984741211,7.40999984741211,0,2.15000009536743,0.620000004768372,4.61999988555908,0.00999999977648258,17,7,202,1214,1604,NA,NA,NA,Monday,1,NA,142,Physically Active,Physically Inactive
1624580081,2016-04-19T00:00:00Z,2916,1.89999997615814,1.89999997615814,0,0,0,1.89999997615814,0,0,0,141,1299,1435,NA,NA,NA,Tuesday,1,NA,70.5,Sedentary,Physically Inactive
1624580081,2016-04-20T00:00:00Z,4974,3.23000001907349,3.23000001907349,0,0,0,3.23000001907349,0,0,0,151,1289,1446,NA,NA,NA,Wednesday,1,NA,75.5,Sedentary,Physically Inactive
1624580081,2016-04-21T00:00:00Z,6349,4.13000011444092,4.13000011444092,0,0,0,4.1100001335144,0.0199999995529652,0,0,186,1254,1467,NA,NA,NA,Thursday,1,NA,93,Physically Inactive,Physically Inactive
1624580081,2016-04-22T00:00:00Z,4026,2.61999988555908,2.61999988555908,0,0,0,2.59999990463257,0,0,0,199,1241,1470,NA,NA,NA,Friday,1,NA,99.5,Sedentary,Physically Inactive
1624580081,2016-04-23T00:00:00Z,8538,5.55000019073486,5.55000019073486,0,0,0,5.53999996185303,0.00999999977648258,0,0,227,1213,1562,NA,NA,NA,Saturday,1,NA,113.5,Moderately Active,Physically Inactive
1624580081,2016-04-24T00:00:00Z,6076,3.95000004768372,3.95000004768372,0,1.14999997615814,0.910000026226044,1.88999998569489,0,16,18,185,1221,1617,NA,NA,NA,Sunday,1,NA,142.5,Physically Inactive,Physically Inactive
1624580081,2016-04-25T00:00:00Z,6497,4.21999979019165,4.21999979019165,0,0,0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,NA,NA,NA,Monday,1,NA,101,Physically Inactive,Physically Inactive
1624580081,2016-04-26T00:00:00Z,2826,1.8400000333786,1.8400000333786,0,0,0,1.83000004291534,0.00999999977648258,0,0,140,1300,1402,NA,NA,NA,Tuesday,1,NA,70,Sedentary,Physically Inactive
1624580081,2016-04-27T00:00:00Z,8367,5.44000005722046,5.44000005722046,0,1.11000001430511,1.87000000476837,2.46000003814697,0,17,36,154,1233,1670,NA,NA,NA,Wednesday,1,NA,147,Moderately Active,Physically Inactive
1624580081,2016-04-28T00:00:00Z,2759,1.78999996185303,1.78999996185303,0,0,0.200000002980232,1.60000002384186,0,0,5,115,1320,1401,NA,NA,NA,Thursday,1,NA,62.5,Sedentary,Physically Inactive
1624580081,2016-04-29T00:00:00Z,2390,1.54999995231628,1.54999995231628,0,0,0,1.54999995231628,0,0,0,150,1290,1404,NA,NA,NA,Friday,1,NA,75,Sedentary,Physically Inactive
1624580081,2016-04-30T00:00:00Z,6474,4.30000019073486,4.30000019073486,0,0.899999976158142,1.27999997138977,2.11999988555908,0.00999999977648258,11,23,224,1182,1655,NA,NA,NA,Saturday,1,NA,157,Physically Inactive,Physically Inactive
1624580081,2016-05-01T00:00:00Z,36019,28.0300006866455,28.0300006866455,0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,NA,NA,NA,Sunday,1,NA,520.5,Very Active,Physically Inactive
1624580081,2016-05-02T00:00:00Z,7155,4.92999982833862,4.92999982833862,0,0.860000014305115,0.589999973773956,3.47000002861023,0,7,6,166,1261,1497,NA,NA,NA,Monday,1,NA,103,Physically Inactive,Physically Inactive
1624580081,2016-05-03T00:00:00Z,2100,1.37000000476837,1.37000000476837,0,0,0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,NA,NA,NA,Tuesday,1,NA,48,Sedentary,Physically Inactive
1624580081,2016-05-04T00:00:00Z,2193,1.42999994754791,1.42999994754791,0,0,0,1.41999995708466,0,0,0,118,1322,1368,NA,NA,NA,Wednesday,1,NA,59,Sedentary,Physically Inactive
1624580081,2016-05-05T00:00:00Z,2470,1.61000001430511,1.61000001430511,0,0,0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,NA,NA,NA,Thursday,1,NA,58.5,Sedentary,Physically Inactive
1624580081,2016-05-06T00:00:00Z,1727,1.12000000476837,1.12000000476837,0,0,0,1.12000000476837,0.00999999977648258,0,0,102,1338,1341,NA,NA,NA,Friday,1,NA,51,Sedentary,Physically Inactive
1624580081,2016-05-07T00:00:00Z,2104,1.37000000476837,1.37000000476837,0,0,0,1.37000000476837,0,0,0,182,1258,1474,NA,NA,NA,Saturday,1,NA,91,Sedentary,Physically Inactive
1624580081,2016-05-08T00:00:00Z,3427,2.23000001907349,2.23000001907349,0,0,0,2.22000002861023,0,0,0,152,1288,1427,NA,NA,NA,Sunday,1,NA,76,Sedentary,Physically Inactive
1624580081,2016-05-09T00:00:00Z,1732,1.12999999523163,1.12999999523163,0,0,0,1.12999999523163,0,0,0,91,1349,1328,NA,NA,NA,Monday,1,NA,45.5,Sedentary,Physically Inactive
1624580081,2016-05-10T00:00:00Z,2969,1.92999994754791,1.92999994754791,0,0,0,1.91999995708466,0.00999999977648258,0,0,139,1301,1393,NA,NA,NA,Tuesday,1,NA,69.5,Sedentary,Physically Inactive
1624580081,2016-05-11T00:00:00Z,3134,2.03999996185303,2.03999996185303,0,0,0,2.03999996185303,0,0,0,112,1328,1359,NA,NA,NA,Wednesday,1,NA,56,Sedentary,Physically Inactive
1624580081,2016-05-12T00:00:00Z,2971,1.92999994754791,1.92999994754791,0,0,0,1.91999995708466,0.00999999977648258,0,0,107,890,1002,NA,NA,NA,Thursday,0.6923611111111111,NA,53.5,Sedentary,Physically Inactive
1644430081,2016-04-01T00:00:00Z,4636,3.41000008583069,3.41000008583069,0,0,0.779999971389771,2.59999990463257,0.0299999993294477,0,16,586,838,3323,NA,NA,NA,Friday,1,NA,309,Sedentary,Moderately Active
1644430081,2016-04-02T00:00:00Z,20237,14.710000038147,14.710000038147,0,2.5699999332428,6.40000009536743,5.73000001907349,0.00999999977648258,34,141,347,918,4029,NA,NA,NA,Saturday,1,NA,382.5,Very Active,Moderately Active
1644430081,2016-04-03T00:00:00Z,12912,9.40999984741211,9.40999984741211,0,4.82999992370605,0.769999980926514,3.78999996185303,0.0299999993294477,59,16,283,1082,3436,NA,NA,NA,Sunday,1,NA,275.5,Very Active,Moderately Active
1644430081,2016-04-04T00:00:00Z,2819,2.04999995231628,2.04999995231628,0,0.310000002384186,0.170000001788139,1.55999994277954,0.00999999977648258,4,4,87,1345,2444,NA,NA,NA,Monday,1,NA,55.5,Sedentary,Moderately Active
1644430081,2016-04-05T00:00:00Z,9921,7.21000003814697,7.21000003814697,0,0.340000003576279,1.51999998092651,5.3600001335144,0,5,35,219,1181,3098,NA,NA,NA,Tuesday,1,NA,154.5,Moderately Active,Moderately Active
1644430081,2016-04-06T00:00:00Z,8046,5.84999990463257,5.84999990463257,0,1.28999996185303,2.11999988555908,2.45000004768372,0,18,41,137,1244,2925,NA,NA,NA,Wednesday,1,NA,145.5,Moderately Active,Moderately Active
1644430081,2016-04-07T00:00:00Z,11166,8.11999988555908,8.11999988555908,0,0.209999993443489,2.41000008583069,5.5,0,3,58,230,1149,3202,NA,NA,NA,Thursday,1,NA,179,Physically Active,Moderately Active
1644430081,2016-04-08T00:00:00Z,7842,5.69999980926514,5.69999980926514,0,0.479999989271164,2.41000008583069,2.80999994277954,0,7,43,161,1229,2928,NA,NA,NA,Friday,1,NA,137.5,Moderately Active,Moderately Active
1644430081,2016-04-09T00:00:00Z,13840,10.0600004196167,10.0600004196167,0,1.30999994277954,3.72000002861023,5.03000020980835,0,18,81,192,1149,3290,NA,NA,NA,Saturday,1,NA,213,Very Active,Moderately Active
1644430081,2016-04-12T00:00:00Z,10694,7.76999998092651,7.76999998092651,0,0.140000000596046,2.29999995231628,5.32999992370605,0,2,51,256,1131,3199,NA,NA,NA,Tuesday,1,NA,183,Physically Active,Moderately Active
1644430081,2016-04-13T00:00:00Z,8001,5.82000017166138,5.82000017166138,0,2.27999997138977,0.899999976158142,2.64000010490417,0,30,16,135,1259,2902,NA,NA,NA,Wednesday,1,NA,143.5,Moderately Active,Moderately Active
1644430081,2016-04-14T00:00:00Z,11037,8.02000045776367,8.02000045776367,0,0.360000014305115,2.55999994277954,5.09999990463257,0,5,58,252,1125,3226,NA,NA,NA,Thursday,1,NA,194,Physically Active,Moderately Active
1644430081,2016-04-15T00:00:00Z,5263,3.82999992370605,3.82999992370605,0,0.219999998807907,0.150000005960464,3.45000004768372,0,3,4,170,1263,2750,NA,NA,NA,Friday,1,NA,95,Physically Inactive,Moderately Active
1644430081,2016-04-16T00:00:00Z,15300,11.1199998855591,11.1199998855591,0,4.09999990463257,1.87999999523163,5.09000015258789,0,51,42,212,1135,3493,NA,NA,NA,Saturday,1,NA,250,Very Active,Moderately Active
1644430081,2016-04-17T00:00:00Z,8757,6.36999988555908,6.36999988555908,0,2.25,0.569999992847443,3.54999995231628,0,29,13,186,1212,3011,NA,NA,NA,Sunday,1,NA,164,Moderately Active,Moderately Active
1644430081,2016-04-18T00:00:00Z,7132,5.19000005722046,5.19000005722046,0,1.07000005245209,1.66999995708466,2.45000004768372,0,15,33,121,1271,2806,NA,NA,NA,Monday,1,NA,123.5,Physically Inactive,Moderately Active
1644430081,2016-04-19T00:00:00Z,11256,8.18000030517578,8.18000030517578,0,0.360000014305115,2.52999997138977,5.30000019073486,0,5,58,278,1099,3300,NA,NA,NA,Tuesday,1,NA,207,Physically Active,Moderately Active
1644430081,2016-04-20T00:00:00Z,2436,1.76999998092651,1.76999998092651,0,0,0,1.75999999046326,0.00999999977648258,0,0,125,1315,2430,NA,NA,NA,Wednesday,1,NA,62.5,Sedentary,Moderately Active
1644430081,2016-04-21T00:00:00Z,1223,0.889999985694885,0.889999985694885,0,0,0,0.879999995231628,0.00999999977648258,0,0,38,1402,2140,NA,NA,NA,Thursday,1,NA,19,Sedentary,Moderately Active
1644430081,2016-04-22T00:00:00Z,3673,2.67000007629395,2.67000007629395,0,0,0,2.66000008583069,0.00999999977648258,0,0,86,1354,2344,NA,NA,NA,Friday,1,NA,43,Sedentary,Moderately Active
1644430081,2016-04-23T00:00:00Z,6637,4.82999992370605,4.82999992370605,0,0,0.579999983310699,4.25,0,0,15,160,1265,2677,NA,NA,NA,Saturday,1,NA,95,Physically Inactive,Moderately Active
1644430081,2016-04-24T00:00:00Z,3321,2.41000008583069,2.41000008583069,0,0,0,2.41000008583069,0,0,0,89,1351,2413,NA,NA,NA,Sunday,1,NA,44.5,Sedentary,Moderately Active
1644430081,2016-04-25T00:00:00Z,3580,2.59999990463257,2.59999990463257,0,0.589999973773956,0.0599999986588955,1.95000004768372,0,8,1,94,1337,2497,NA,NA,NA,Monday,1,NA,64,Sedentary,Moderately Active
1644430081,2016-04-26T00:00:00Z,9919,7.21000003814697,7.21000003814697,0,0.800000011920929,1.72000002861023,4.69000005722046,0,11,41,223,1165,3123,NA,NA,NA,Tuesday,1,NA,174.5,Moderately Active,Moderately Active
